slot,proposer_index,node_address,mev_fee_recipients,fee_recipient
6196251,388772,0x4FCA54bB44AbE853FF884e8b5DE032a2cc058184,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6196284,472745,0x36F16155CaC97dc8B4654a6143A8B0d276a4963c,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6196575,496576,0xD93aeF2867144297802B41E7887C5C0d5b853fED,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6196653,436120,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6196997,525931,0xB81E87018Ec50d17116310c87b36622807581fa6,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6197260,508386,0xc1A95D5F674F809b80D768c12cAd12fbEB5c370c,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
6197315,278087,0xbfaf9BFa09F26EF8104A6d5FF09afdCC9300E5bc,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6197516,269024,0x77d04e755AaB7b079a45aB48Ce2dbb30DEF8AeFf,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6197672,521835,0xd714338098Daaf32e46a20fF1293f57EFf04Dcca,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6197778,312109,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6197779,411395,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6197825,411307,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6197881,507360,0x9246f1C4f24868E678Fad180a0859392f8A4791d,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6198252,273859,0x215Ee436724deC41bD4ee9CaCB8900D886E02d08,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6199197,405845,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6200122,502189,0x2999cd1E7fe6C50d63AefA5255809E9B25A96d0f,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6200253,439099,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6200469,324859,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6200542,432009,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6200598,302359,0x0F986F18A9875F467cB2E2Ab7e1EaA3A70E74079,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6201542,428289,0x0f66BaC4f971bfbD7C931de75A8ED753Bb52Dc2F,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6201681,543671,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6202017,418452,0xDF1aa393D35EdB09E48D5d8f7dbdF82f9e3684ef,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6203828,364604,0xCf41178e0cAE221AC0f9392e5042b5bCf83486d7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6206542,471605,0x8AF2565bE72735484c1114a856B5C96735db1eD6,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6206545,257568,0x5DEaB7820FD92AC0ac57910847e83d395fF21EEc,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6207352,500107,0xa81a518F5E227E4C9f3ffE5E2c6a039fd280b8A2,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6207362,480543,0xa69be69A020E4D696cA6e7a874539EE10B738691,,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19
6207778,521959,0x5555CFde0932C1f8Eff8B1F33BE4C1AAbeDf5D78,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
6208035,467767,0x4fBd2F3D84e2A5826dEce41578E31f089048cb60,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
6209610,296817,0x1De3626d6fc2d7c14AF8020B5E8A0c3371D9195D,bloXroute Max Profit:0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326,0xf68e2B1FaB9469ff2177912AD330c019D62E374e
6228289,547473,0x986b3293c5BaDeC36C6d8c652b0Ba6A82Ef5237b,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6236617,522909,0xFCe9C76d05c5bE79eE550C6718d907b36de5172F,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6241651,496506,0xD02e4cA21CcdD67fbB9dD0881414F20dB499cA11,,0xF2f5C73fa04406b1995e397B55c24aB1f3eA726C
6242560,400089,0x7579DdC282aAb7fCB5C5F25b8aD51086b98e5F8d,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6244553,324998,0xE35854CdE18A3cC4706134b4850Dd861a55B9A30,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6246052,261372,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6248508,313110,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0xCE0BaBc8398144Aa98D9210d595E3A9714910748
6258862,273502,0xAAF39a9D51B27d8160FBBE24999Cc501caFa8754,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6263584,298905,0x1De3626d6fc2d7c14AF8020B5E8A0c3371D9195D,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6271839,264799,0x5945459c5201e21Ff409C9608600D0c0d5f91635,,0x33894ea0C25295cB48068019d999A9E190540BF7
6276544,498678,0xDd677B8375c170201764A5d415861Fb36Da5b5E3,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6284817,562828,0xEda174818b4Ef8E3749b5e5235141fe370F4821b,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6296131,518396,0x68d3081e20321c2386d038B688b045093f647e87,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6309359,262472,0xfD3D8DeA632a6f69dff460BFE351426EA190e6A7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6351598,428725,0x8686Ed754F0c75afB97918EC97d78E5b2ec6595B,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6364543,267545,0x8d6B5AA8755FbD93dd02c1Fbebd7A5C4cB3c7E8C,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6364584,313000,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6364738,502584,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6364775,445458,0xae9B9265e685C5eA54aBa272CA648f25D0b5A4C3,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6369361,75257,0xFaaDf0C804689Af0571f269eeA8073A196f891F7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6372359,260555,0x5Bd353C49fe776b9Bd0661c1D86ADe344d88D416,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6374883,464711,0x78072BA5f77d01B3f5B1098df73176933da02A7A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6376024,200006,0xAAF39a9D51B27d8160FBBE24999Cc501caFa8754,Ultra Sound:0x2Fd26e4Afc3a6e075090d88ef477fCad01A213EA,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6380575,454805,0x98e8160A0003288d1777E79d70a0aaB309C789cE,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6383029,434668,0x78072BA5f77d01B3f5B1098df73176933da02A7A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6387353,260900,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6394833,335061,0x45beA5Da5d62FB0C9E761f330E244C9C1553EB78,Ultra Sound:0x45beA5Da5d62FB0C9E761f330E244C9C1553EB78,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01
6398416,438399,0x24a9db8f232948c2f64A4BBD68AC52A2694efa9F,Flashbots:0x0E37d735CB4323B3fB2e08f3C5B8CccB279de9A7,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6400067,562829,0xEda174818b4Ef8E3749b5e5235141fe370F4821b,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6405540,581942,0xb15874BDCBa04d873cBf79bD8F12606e9A5Ca079,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6406692,587150,0x5Bd353C49fe776b9Bd0661c1D86ADe344d88D416,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6414765,583110,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6417660,517669,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6417917,543675,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6418309,438637,0x78072BA5f77d01B3f5B1098df73176933da02A7A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6420739,583647,0x49C0A3c307b5A8Ea3403892D5Bc9027b6cC2343F,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6425634,517601,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6426706,504288,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6435888,517600,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6451512,517598,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6452284,1881,0x605d458e4FB302bd8eCBE1925F9e58e9298D6Ea4,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6453670,517632,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6453671,583108,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6453985,504274,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6456915,488603,0x126a930B3a0F4FB22407a8CDC8a1cBAAf9d86874,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6459021,592271,0x605d458e4FB302bd8eCBE1925F9e58e9298D6Ea4,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6467149,543659,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6468114,504696,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6469859,426302,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6474038,457606,0x7Cebbe93e945d5c01112C3C999a4607E9f49177F,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6478783,405309,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,,0xae78736Cd615f374D3085123A210448E74Fc6393
6480038,426298,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6484287,435280,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6486507,405655,0xBfC76C6eDC762d0E2885371A8FF32776DF05B8E1,,0x1eB2c1C11eb07E374fb447D65655Bd3223Df19EC
6487909,260900,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6488526,432046,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6491169,405785,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6491248,386524,0xB498446d6B701407fed1F34a1A7328df3Aa32308,Ultra Sound:0xE7Df71892472A4Fb0B61F696Ac0872c0B58E678f,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6493098,433934,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6498040,436122,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6500333,591307,0xD0801241cf78db13EfEeC55Ca977f78AAA3Fc260,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6500491,435287,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6500809,395822,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6502700,583119,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6506162,312979,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6508714,432005,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6511018,543681,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6511744,533615,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6512326,430365,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6516179,433972,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6521259,584990,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6521923,433966,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x5124fcC2B3F99F571AD67D075643C743F38f1C34
6523574,395791,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6528845,583876,0x84CF8A46e6F77dBC6A33855320d68f7A1698C528,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6529953,431996,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6531985,425525,0x8990D7555Fee1e164b8CB09A6fA51Aa616f32618,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6533853,432400,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6534412,411369,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6534969,517449,0xD02e4cA21CcdD67fbB9dD0881414F20dB499cA11,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6535053,598274,0x92D6C2f25f5BF54824f3fFE27355cfF9a9C5C248,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
6535055,312971,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6537730,438392,0x24a9db8f232948c2f64A4BBD68AC52A2694efa9F,bloXroute Max Profit:0x0E37d735CB4323B3fB2e08f3C5B8CccB279de9A7,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6538670,533619,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6538990,474565,0x0ea4f14f39206A4D7d47DeE3d3ebba18694430a9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6539928,595254,0x9A8dc6dcD9fDC7efAdbED3803bf3Cd208C91d7C1,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6540453,583111,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6542276,261368,0x15A0fA3E4c96527b8dA81cA5De6115BeEF7d65Bc,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6548249,562885,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0x5124fcC2B3F99F571AD67D075643C743F38f1C34
6549258,592358,0xFCe9C76d05c5bE79eE550C6718d907b36de5172F,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6554085,395789,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6558398,395792,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6562049,439083,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6563679,439040,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6568947,583897,0xB3FCDA8a883E22cE699B320cD33034894a6f9f35,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6580975,584987,0xD0801241cf78db13EfEeC55Ca977f78AAA3Fc260,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6581818,435862,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6588530,430356,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6589655,517670,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6590892,583111,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6594167,583105,0xaCfAd9f0D80F74aD7E280A55eA025f4f09844B0F,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6595292,438984,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6601094,405843,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6601648,271077,0x5A18CD87482Cd5c2eb9D77544F7cB01a2b881c92,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6614722,422019,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97
6619821,313366,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6632704,562838,0xEda174818b4Ef8E3749b5e5235141fe370F4821b,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6632912,590440,0xa390241dcbCaC7CEaD6b347043F0369E442b0c4d,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6633223,543677,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6634478,586281,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6637376,431993,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6639556,335061,0x45beA5Da5d62FB0C9E761f330E244C9C1553EB78,Ultra Sound:0x45beA5Da5d62FB0C9E761f330E244C9C1553EB78,0x45beA5Da5d62FB0C9E761f330E244C9C1553EB78
6649545,517602,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6652536,591193,0xFCe9C76d05c5bE79eE550C6718d907b36de5172F,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6654369,439023,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6663733,335061,0x45beA5Da5d62FB0C9E761f330E244C9C1553EB78,,0x45beA5Da5d62FB0C9E761f330E244C9C1553EB78
6671739,450780,0x39cB89A82B401FA4941F304A3cdBdc1C51C77761,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6688123,405309,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6691517,9588,0xFaaDf0C804689Af0571f269eeA8073A196f891F7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6692234,411318,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6700686,405765,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6703775,596019,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6705028,264206,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6711268,600142,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,,0x6b333B20fBae3c5c0969dd02176e30802e2fbBdB
6712058,395765,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6713740,399540,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0xFeebabE6b0418eC13b30aAdF129F5DcDd4f70CeA
6714488,591315,0x195e5BbcF011398fD599A11440A713181D4cf661,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6717171,469540,0xa390241dcbCaC7CEaD6b347043F0369E442b0c4d,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6718741,596019,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6721038,604550,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6721523,399086,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6722530,439162,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6723465,399075,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6725016,263695,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6725133,517659,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6727215,616421,0xb8d3ca6ab51f106690c7Db06d3382bbBBda4AA42,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6728991,592364,0xFCe9C76d05c5bE79eE550C6718d907b36de5172F,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6730236,405846,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x333333f332a06ECB5D20D35da44ba07986D6E203
6733512,439028,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6734511,439006,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6738606,586272,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6741751,430521,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6742738,654023,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,,0x6b333B20fBae3c5c0969dd02176e30802e2fbBdB
6746350,399087,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6750925,581954,0x2F6c780D9d70536c636a19cf33BB620413c4b51B,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6751245,502583,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6753612,594955,0xD0801241cf78db13EfEeC55Ca977f78AAA3Fc260,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6754434,433974,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6756770,399512,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6756834,395827,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6765138,261347,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6770685,399086,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6770963,586273,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6774924,517612,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6775758,439198,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6780994,586282,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6782940,502578,0xCc00b35a6bb67C54B174058C809Ec838f360Dd88,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6786960,592271,0x605d458e4FB302bd8eCBE1925F9e58e9298D6Ea4,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6796184,358805,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6796314,575220,0x605d458e4FB302bd8eCBE1925F9e58e9298D6Ea4,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
